
"5/16/2015","16678421670"
"5/17/2015","16678421670"
"5/18/2015","15965995554"
"5/19/2015","15947423634"
"5/20/2015","15082765599"
"5/21/2015","15048197739"
"5/22/2015","14926587376"
"5/23/2015","14926587376"
"5/24/2015","14926587376"
"5/25/2015","14213163807"
"5/26/2015","14495670343"
"5/27/2015","14521037711"
"5/28/2015","14671102393"
"5/29/2015","15315764940"
"5/30/2015","15315764940"
"5/31/2015","15315764940"
"6/1/2015","15388210196"
"6/2/2015","15928780650"
"6/3/2015","15906359806"
"6/4/2015","16792448584"
"6/5/2015","16974254315"
"6/6/2015","16974254315"
"6/7/2015","16974254315"
"6/8/2015","16860951267"
"6/9/2015","17519930811"
"6/10/2015","18028647547"
"6/11/2015","20124293898"
"6/12/2015","19271003002"
"6/13/2015","19271003002"
"6/14/2015","19271003002"
"6/15/2015","17762266635"
"6/16/2015","17406856328"
"6/17/2015","17356458234"
"6/18/2015","17467016834"
"6/19/2015","17503080023"
"6/20/2015","17503080023"
"6/21/2015","17503080023"
"6/22/2015","16690999913"
"6/23/2015","16630726661"
"6/24/2015","16614799148"
"6/25/2015","16604645806"
"6/26/2015","16911500001"
"6/27/2015","16911500001"
"6/28/2015","16911500001"
"6/29/2015","16745689051"
"6/30/2015","17245969781"
"7/1/2015","17459007842"
"7/2/2015","17878312681"
"7/3/2015","19051338741"
"7/4/2015","19051338741"
"7/5/2015","19051338741"
"7/6/2015","19051338741"
"7/7/2015","18764023510"
"7/8/2015","20853540627"
"7/9/2015","19428777644"
"7/10/2015","19887203450"
"7/11/2015","19887203450"
"7/12/2015","19887203450"
"7/13/2015","20719347598"
"7/14/2015","20779126166"
"7/15/2015","19806235105"
"7/16/2015","19495877811"
"7/17/2015","19298551803"
"7/18/2015","19298551803"
"7/19/2015","19298551803"
"7/20/2015","18669910539"
"7/21/2015","18218891898"
"7/22/2015","18274864168"
"7/23/2015","18121540828"
"7/24/2015","17639896242"
"7/25/2015","17639896242"
"7/26/2015","17639896242"
"7/27/2015","16817702046"
"7/28/2015","16675740661"
"7/29/2015","17166011137"
"7/30/2015","17223763186"
"7/31/2015","17582092800"
"8/1/2015","17582092800"
"8/2/2015","17582092800"
"8/3/2015","17509665943"
"8/4/2015","17928462401"
"8/5/2015","17968919293"
"8/6/2015","19451802664"
"8/7/2015","19739350639"
"8/8/2015","19739350639"
"8/9/2015","19739350639"
"8/10/2015","19924917193"
"8/11/2015","21696560444"
"8/12/2015","21281557857"
"8/13/2015","21375416394"
"8/14/2015","21363757951"
"8/15/2015","21363757951"
"8/16/2015","21363757951"
"8/17/2015","19736126262"
"8/18/2015","19325934693"
"8/19/2015","19281957012"
"8/20/2015","18215022760"
"8/21/2015","19297627402"
"8/22/2015","19297627402"
"8/23/2015","19297627402"
"8/24/2015","17267783831"
"8/25/2015","16544588403"
"8/26/2015","16967191267"
"8/27/2015","16926605854"
"8/28/2015","16670825212"
"8/29/2015","16670825212"
"8/30/2015","16670825212"
"8/31/2015","16670825212"
"9/1/2015","16788372229"
"9/2/2015","17543336986"
"9/3/2015","18067312568"
"9/4/2015","18061313455"
"9/5/2015","18061313455"
"9/6/2015","18061313455"
"9/7/2015","18681291925"
"9/8/2015","19198233664"
"9/9/2015","19514576148"
"9/10/2015","19583874901"
"9/11/2015","21573432972"
"9/12/2015","21573432972"
"9/13/2015","21573432972"
"9/14/2015","20252624806"
"9/15/2015","19212307525"
"9/16/2015","18554159239"
"9/17/2015","18373946267"
"9/18/2015","18500059884"
"9/19/2015","18500059884"
"9/20/2015","18500059884"
"9/21/2015","17112728581"
"9/22/2015","17079943529"
"9/23/2015","17035858779"
"9/24/2015","17035858779"
"9/25/2015","16729007370"
"9/26/2015","16729007370"
"9/27/2015","16729007370"
"9/28/2015","16956645202"
"9/29/2015","17429060827"
"9/30/2015","17271534001"
"10/1/2015","17028888205"
"10/2/2015","17768765929"
"10/3/2015","17768765929"
"10/4/2015","17768765929"
"10/5/2015","17816092334"
"10/6/2015","18340384276"
"10/7/2015","19366369800"
"10/8/2015","19264262954"
"10/9/2015","20235490942"
"10/10/2015","20235490942"
"10/11/2015","20235490942"
"10/12/2015","20297737169"
"10/13/2015","20646452162"
"10/14/2015","20616659835"
"10/15/2015","19625548971"
"10/16/2015","19639039158"
"10/17/2015","19639039158"
"10/18/2015","19639039158"
"10/19/2015","18879624956"
"10/20/2015","17799495302"
"10/21/2015","17760409128"
"10/22/2015","18122363101"
"10/23/2015","18051318393"
"10/24/2015","18051318393"
"10/25/2015","18051318393"
"10/26/2015","17197609458"
"10/27/2015","17394806510"
"10/28/2015","17341406799"
"10/29/2015","17586324178"
"10/30/2015","17986984778"
"10/31/2015","17986984778"
"11/1/2015","17986984778"
"11/2/2015","17458819484"
"11/3/2015","18054905181"
"11/4/2015","18413373572"
"11/5/2015","18991609557"
"11/6/2015","19318020199"
"11/7/2015","19318020199"
"11/8/2015","19318020199"
"11/9/2015","19419827950"
"11/10/2015","20022984704"
"11/11/2015","21049145231"
"11/12/2015","21232029405"
"11/13/2015","21149322358"
"11/14/2015","21149322358"
"11/15/2015","21149322358"
"11/16/2015","19078302861"
"11/17/2015","19124439721"
"11/18/2015","18830595317"
"11/19/2015","18654563976"
"11/20/2015","18095237393"
"11/21/2015","18095237393"
"11/22/2015","18095237393"
"11/23/2015","17786949437"
"11/24/2015","17961877247"
"11/25/2015","17333052064"
"11/26/2015","17645334516"
"11/27/2015","17866287820"
"11/28/2015","17866287820"
"11/29/2015","17866287820"
"11/30/2015","17757402446"
"12/1/2015","17757402446"
"12/2/2015","17869230882"
"12/3/2015","18553619690"
"12/4/2015","19064307548"
"12/5/2015","19064307548"
"12/6/2015","19064307548"
"12/7/2015","19515785826"
"12/8/2015","20239413619"
"12/9/2015","20629531655"
"12/10/2015","20964086506"
"12/11/2015","23657210965"
"12/12/2015","23657210965"
"12/13/2015","23657210965"
"12/14/2015","22090615686"
"12/15/2015","21423256326"
"12/16/2015","21423256326"
"12/17/2015","21423256326"
"12/18/2015","20920003037"
"12/19/2015","20920003037"
"12/20/2015","20920003037"
"12/21/2015","18771521293"
"12/22/2015","18755670347"
"12/23/2015","19008322661"
"12/24/2015","19574727577"
"12/25/2015","20220125450"
"12/26/2015","20220125450"
"12/27/2015","20220125450"
"12/28/2015","19971519093"
"12/29/2015","20544408253"
"12/30/2015","21941789219"
"12/31/2015","22692272499"
"1/1/2016","22692272499"
"1/2/2016","22692272499"
"1/3/2016","22692272499"
"1/4/2016","22692272499"
"1/5/2016","21003295729"
"1/6/2016","20932094794"
"1/7/2016","20932094794"
"1/8/2016","20873127201"
"1/9/2016","20873127201"
"1/10/2016","20873127201"
"1/11/2016","21228837909"
"1/12/2016","21741128448"
"1/13/2016","21133158761"
"1/14/2016","21238660533"
"1/15/2016","20169329725"
"1/16/2016","20169329725"
"1/17/2016","20169329725"
"1/18/2016","19364369044"
"1/19/2016","18942551021"
"1/20/2016","18255411666"
"1/21/2016","18239948552"
"1/22/2016","18504683415"
"1/23/2016","18504683415"
"1/24/2016","18504683415"
"1/25/2016","17635747462"
"1/26/2016","17638372615"
"1/27/2016","17569324879"
"1/28/2016","17418276912"
"1/29/2016","18241599563"
"1/30/2016","18241599563"
"1/31/2016","18241599563"
"2/1/2016","17768387714"
"2/2/2016","18648906813"
"2/3/2016","18888659465"
"2/4/2016","19087450414"
"2/5/2016","19451372574"
"2/6/2016","19451372574"
"2/7/2016","19451372574"
"2/8/2016","19314537373"
"2/9/2016","19760609856"
"2/10/2016","20566749051"
"2/11/2016","22464670179"
"2/12/2016","22708674709"
"2/13/2016","22708779009"
"2/14/2016","22708779009"
"2/15/2016","19654143817"
"2/16/2016","19450171983"
"2/17/2016","19564196103"
"2/18/2016","19225583983"
"2/19/2016","19030968129"
"2/20/2016","19030968129"
"2/21/2016","19030968129"
"2/22/2016","17699445537"
"2/23/2016","18164445452"
"2/24/2016","18090417420"
"2/25/2016","17836671410"
"2/26/2016","17839199362"
"2/27/2016","17839199362"
"2/28/2016","17839199362"
"2/29/2016","17690708156"
"3/1/2016","18224109143"
"3/2/2016","18817245834"
"3/3/2016","19580839021"
"3/4/2016","20360262185"
"3/5/2016","21627544169"
"3/6/2016","21627544169"
"3/7/2016","21627544169"
"3/8/2016","21627544169"
"3/9/2016","20979752691"
"3/10/2016","20667126696"
"3/11/2016","22374519876"
"3/12/2016","22374519876"
"3/13/2016","22374519876"
"3/14/2016","21210606254"
"3/15/2016","20363168768"
"3/16/2016","20040270029"
"3/17/2016","19923698204"
"3/18/2016","20292876017"
"3/19/2016","20292876017"
"3/20/2016","20292876017"
"3/21/2016","20292876017"
"3/22/2016","20292876017"
"3/23/2016","20292876017"
"3/24/2016","18036471052"
"3/25/2016","18143004493"
"3/26/2016","18143004493"
"3/27/2016","18143004493"
"3/28/2016","17562513354"
"3/29/2016","18422401351"
"3/30/2016","18309511151"
"3/31/2016","18390794374"
"4/1/2016","19040608807"
"4/2/2016","19040608807"
"4/3/2016","19040608807"
"4/4/2016","19684880261"
"4/5/2016","20471986253"
"4/6/2016","21448094191"
"4/7/2016","21161490288"
"4/8/2016","21634683280"
"4/9/2016","21634683280"
"4/10/2016","21634683280"
"4/11/2016","23156742819"
"4/12/2016","22892887981"
"4/13/2016","22855029234"
"4/14/2016","22527833534"
"4/15/2016","21701620532"
"4/16/2016","21701620532"
"4/17/2016","21701620532"
"4/18/2016","21032435625"
"4/19/2016","20708492006"
"4/20/2016","20108159351"
"4/21/2016","20747662039"
"4/22/2016","19843667739"
"4/23/2016","19843667739"
"4/24/2016","19843667739"
"4/25/2016","19205640551"
"4/26/2016","20064003675"
"4/27/2016","19617357136"
"4/28/2016","19655403675"
"4/29/2016","21139288184"
"4/30/2016","21139288184"
"5/1/2016","21139288184"
"5/2/2016","21139288184"
"5/3/2016","20468987668"
"5/4/2016","21048581591"
"5/5/2016","22265898786"
"5/6/2016","24250086403"
"5/7/2016","24250086403"
"5/8/2016","24250086403"
"5/9/2016","24250086403"
"5/10/2016","24250086403"
"5/11/2016","24646635354"
"5/12/2016","25012101503"
"5/13/2016","25153659690"
"5/14/2016","25153659690"
"5/15/2016","25153659690"
"5/16/2016","23070061422"
"5/17/2016","22793281125"
"5/18/2016","23194364431"
"5/19/2016","23067746352"
"5/20/2016","22117498379"
"5/21/2016","22117498379"
"5/22/2016","22117498379"
"5/23/2016","21809288364"
"5/24/2016","21680222288"
"5/25/2016","23078357791"
"5/26/2016","22384523107"
"5/27/2016","22897399786"
"5/28/2016","22897399786"
"5/29/2016","22897399786"
"5/30/2016","22635004479"
"5/31/2016","23190064176"
"6/1/2016","23058515447"
"6/2/2016","23898335551"
"6/3/2016","24337145361"
"6/4/2016","24337145361"
"6/5/2016","24337145361"
"6/6/2016","24980515840"
"6/7/2016","25353532790"
"6/8/2016","26308732722"
"6/9/2016","27000913759"
"6/10/2016","27880230477"
"6/11/2016","27880230477"
"6/12/2016","27880230477"
"6/13/2016","28483526641"
"6/14/2016","27941625875"
"6/15/2016","26728697146"
"6/16/2016","26332416961"
"6/17/2016","26002229836"
"6/18/2016","26002229836"
"6/19/2016","26002229836"
"6/20/2016","24768688807"
"6/21/2016","25130935646"
"6/22/2016","25139238472"
"6/23/2016","25355859047"
"6/24/2016","25424435322"
"6/25/2016","25424435322"
"6/26/2016","25424435322"
"6/27/2016","24378001363"
"6/28/2016","25294312800"
"6/29/2016","25996813987"
"6/30/2016","26951863618"
"7/1/2016","26124278331"
"7/2/2016","26124278331"
"7/3/2016","26124278331"
"7/4/2016","26249508672"
"7/5/2016","27486035988"
"7/6/2016","27486035988"
"7/7/2016","28102987910"
"7/8/2016","28723150174"
"7/9/2016","28723150174"
"7/10/2016","28723150174"
"7/11/2016","30523558935"
"7/12/2016","31447849892"
"7/13/2016","30424971628"
"7/14/2016","30376201521"
"7/15/2016","29181371976"
"7/16/2016","29181371976"
"7/17/2016","29181371976"
"7/18/2016","28028638721"
"7/19/2016","28191337364"
"7/20/2016","27253146618"
"7/21/2016","26680252191"
"7/22/2016","28142333445"
"7/23/2016","28142333445"
"7/24/2016","28142333445"
"7/25/2016","26087741966"
"7/26/2016","25402696224"
"7/27/2016","26125780424"
"7/28/2016","25567185943"
"7/29/2016","26409185055"
"7/30/2016","26409185055"
"7/31/2016","26409185055"
"8/1/2016","26126099202"
"8/2/2016","26071969055"
"8/3/2016","26463438298"
"8/4/2016","26704978380"
"8/5/2016","27127319689"
"8/6/2016","27127319689"
"8/7/2016","27127319689"
"8/8/2016","27770425139"
"8/9/2016","28811384865"
"8/10/2016","29229789541"
"8/11/2016","31170608211"
"8/12/2016","30433074143"
"8/13/2016","30433074143"
"8/14/2016","30433074143"
"8/15/2016","28724410888"
"8/16/2016","28470727418"
"8/17/2016","27724198044"
"8/18/2016","27492160506"
"8/19/2016","27399374901"
"8/20/2016","27399374901"
"8/21/2016","27399374901"
"8/22/2016","26012692628"
"8/23/2016","25619693435"
"8/24/2016","25771625017"
"8/25/2016","24862747440"
"8/26/2016","24965603254"
"8/27/2016","24965603254"
"8/28/2016","24965603254"
"8/29/2016","24478192076"
"8/30/2016","24478192076"
"8/31/2016","24719049549"
"9/1/2016","24548625372"
"9/2/2016","25017520126"
"9/3/2016","25017520126"
"9/4/2016","25017520126"
"9/5/2016","24812344037"
"9/6/2016","26167732147"
"9/7/2016","26302195410"
"9/8/2016","27712117282"
"9/9/2016","29100056178"
"9/10/2016","29100056178"
"9/11/2016","29100056178"
"9/12/2016","29100056178"
"9/13/2016","28958056244"
"9/14/2016","29775338111"
"9/15/2016","28288177152"
"9/16/2016","27611622722"
"9/17/2016","27611622722"
"9/18/2016","27611622722"
"9/19/2016","26931483520"
"9/20/2016","25643258053"
"9/21/2016","25642287050"
"9/22/2016","25279062065"
"9/23/2016","25323776089"
